date,airline,origin,destination,departure_time,distance,arrival_delay,weather_condition,wind_speed,visibility,month,day,weekday,delayed
2024-04-21,5,10,9,1912,827,44,1,23.032579029007128,4.779966482050183,4,21,6,1
2024-07-11,6,6,4,937,2236,22,1,10.20818771843134,2.113711742569477,7,11,3,1
2024-01-01,4,11,10,1047,1201,30,1,13.658366647157155,3.5336244862127297,1,1,0,1
2024-10-23,6,1,3,916,2096,13,0,11.724497155077012,8.789275641405819,10,23,2,0
2024-12-11,5,9,1,1938,1490,54,0,9.457420880388646,7.394143772637472,12,11,2,1
2024-05-14,1,4,7,1586,2079,7,0,11.521895096261392,9.102131406810312,5,14,1,0
2024-12-13,5,5,8,1281,486,43,1,24.39674460754128,3.10174271171544,12,13,4,1
2024-09-26,2,7,9,750,2146,52,2,25.07109397371142,1.4873725421657458,9,26,3,1
2024-08-20,2,2,8,1052,2324,6,0,2.552584161685248,8.077158032704512,8,20,1,0
2024-01-01,6,3,6,856,525,-4,0,14.538389278805544,9.446405554751871,1,1,0,0
2024-05-19,6,2,6,2067,1611,28,1,24.160178999339763,2.9328082691491506,5,19,6,1
2024-03-16,5,5,1,2291,2149,31,1,19.90527697470509,2.1578021759731056,3,16,5,1
2024-03-18,5,0,1,1886,1806,18,0,2.304550393341574,9.55550867514712,3,18,0,1
2024-02-28,4,7,0,2198,1807,32,0,0.1728076482778606,8.140625717075366,2,28,2,1
2024-05-01,0,4,11,2145,1914,27,0,1.6975865347607684,8.7726905633718,5,1,2,1
2024-02-15,6,5,6,1090,2062,0,0,8.093326865779467,9.676647333157009,2,15,3,0
2024-01-10,4,8,2,1043,1188,-16,0,6.475434857193662,9.354243038318836,1,10,2,0
2024-02-09,3,5,9,1112,1233,19,0,6.719261127674734,7.521793908693229,2,9,4,1
2024-10-15,0,11,2,1515,440,7,0,6.66771472294658,9.98153230312263,10,15,1,0
2024-03-22,5,0,10,883,380,10,1,23.016761481761804,2.040968065403824,3,22,4,0
2024-01-08,4,8,0,1133,365,33,1,14.556666258702585,2.297150872060336,1,8,0,1
2024-09-18,0,7,4,1410,346,21,0,4.116948252111668,8.424517614615727,9,18,2,1
2024-01-27,1,6,10,1486,1056,24,0,0.1206557430260107,7.96366611433986,1,27,5,1
2024-09-30,4,6,11,883,2482,4,1,12.965210895619173,4.551821488330897,9,30,0,0
2024-03-30,2,3,11,1563,517,19,1,20.59687559715597,3.803831154175893,3,30,5,1
2024-08-15,5,10,6,1531,1079,-6,0,10.905200553673062,9.998684238755713,8,15,3,0
2024-04-16,6,10,0,1099,1663,14,0,9.66386812258504,7.177709643987695,4,16,1,0
2024-06-26,6,7,3,1242,2067,4,0,11.529680914152635,9.252868837425286,6,26,2,0
2024-07-03,6,8,2,2186,1490,12,0,5.544167305718135,9.991654792266957,7,3,2,0
2024-07-13,1,0,8,1499,1849,4,0,12.71794958774148,7.019671188699934,7,13,5,0
2024-09-09,2,1,6,1154,1016,20,0,13.358164383963336,8.807175784641418,9,9,0,1
2024-03-12,4,3,7,1215,521,2,0,3.4251288925245675,7.267642850988156,3,12,1,0
2024-08-23,3,7,4,1083,2341,7,0,0.4517880125005624,7.731344479830726,8,23,4,0
2024-05-22,3,11,4,1049,2461,85,2,30.245585076397266,1.912089225503045,5,22,2,1
2024-01-15,2,10,9,720,2472,17,0,4.841106491175423,7.273763648932149,1,15,0,1
2024-05-15,1,2,7,784,1115,-12,0,14.245864273459052,8.846057165187533,5,15,2,0
2024-06-04,6,0,9,545,2346,29,1,21.113207347441787,4.336633459997433,6,4,1,1
2024-02-26,0,7,4,1315,1636,22,1,22.005327025128423,2.544598282603836,2,26,0,1
2024-01-24,1,2,1,509,1240,33,1,14.351606944062002,3.2100080969281963,1,24,2,1
2024-07-13,1,7,1,924,2196,33,1,24.08915395970771,3.0473386022206483,7,13,5,1
2024-11-21,5,1,2,1285,2310,17,0,3.7887500328044768,7.173452702422381,11,21,3,1
2024-03-21,5,10,8,1332,929,4,0,4.04562654041766,7.539241928199054,3,21,3,0
2024-12-25,2,4,8,831,392,34,0,1.6453686727458805,8.113700111672106,12,25,2,1
2024-03-15,5,5,1,1115,651,0,0,13.546136430177294,8.762953996539512,3,15,4,0
2024-06-01,0,6,2,909,2298,36,2,25.56786674074328,1.132635420299604,6,1,5,1
2024-01-17,1,10,7,808,1678,8,0,13.118315712351844,9.290159153928114,1,17,2,0
2024-10-15,6,11,6,943,2007,23,1,19.225684823327494,2.269783509279636,10,15,1,1
2024-01-16,1,5,3,1842,341,8,0,9.44361512911318,9.03259149890652,1,16,1,0
2024-11-01,2,5,9,581,1035,0,0,11.195133163654248,7.886464626050763,11,1,4,0
2024-01-16,3,0,8,754,340,37,1,23.07954575340208,4.002348139649941,1,16,1,1
2024-04-17,0,11,8,1413,1275,16,0,8.603109676016487,7.225139125293402,4,17,2,1
2024-03-30,0,6,7,1411,343,21,0,13.674265720241957,8.278679144011807,3,30,5,1
2024-07-19,5,8,9,1519,1287,33,1,17.02793146675879,4.101934955210428,7,19,4,1
2024-08-02,0,1,11,679,433,6,0,10.20725169866878,9.027772284652398,8,2,4,0
2024-12-11,4,11,4,1375,2232,21,0,11.30240025007868,7.30679266138812,12,11,2,1
2024-03-30,3,7,0,2207,1965,38,1,21.88644048997628,4.142651978641915,3,30,5,1
2024-06-22,1,2,7,827,1699,102,2,31.314455732328646,0.5065900662387346,6,22,5,1
2024-01-26,1,4,5,1489,832,38,1,20.71497233762324,2.284165369473468,1,26,4,1
2024-09-11,2,5,3,1511,309,8,0,3.780040165921825,9.300008410006107,9,11,2,0
2024-09-29,6,2,9,1168,1368,8,0,6.1645462451064335,7.948901709568048,9,29,6,0
2024-11-04,6,2,9,2043,1137,40,0,14.10206637742578,7.565254570614444,11,4,0,1
2024-04-20,4,0,8,1581,2371,67,2,36.67482621027914,1.0183136280080372,4,20,5,1
2024-06-12,5,11,5,1553,1244,13,0,2.823495146516522,7.065065759671632,6,12,2,0
2024-03-20,2,7,2,2067,943,2,0,5.425547092848243,7.10129187741139,3,20,2,0
2024-01-17,0,9,5,1896,2500,43,1,14.16386733931163,4.520523590595404,1,17,2,1
2024-08-07,1,9,7,1310,2107,18,0,11.268296762529449,7.098999314579321,8,7,2,1
2024-04-02,4,7,9,622,2030,29,1,21.87319606767345,4.361861797521708,4,2,1,1
2024-09-18,5,7,1,2077,1503,28,0,4.669803413642961,8.392598459048754,9,18,2,1
2024-05-02,6,0,8,2226,992,55,0,4.530831527618675,7.7012518689616,5,2,3,1
2024-05-01,4,5,11,1762,532,102,2,25.00050996287521,1.9631995755348723,5,1,2,1
2024-12-31,0,5,0,1679,915,4,0,10.704096031057537,9.555845025650214,12,31,1,0
2024-06-29,3,5,4,1793,599,15,0,11.08156251539152,8.569532856864306,6,29,5,0
2024-12-08,2,7,1,2100,881,42,1,17.164102249953743,2.9140392963701283,12,8,6,1
2024-10-25,6,1,7,1447,2014,-25,0,13.196629242548523,8.578097344632695,10,25,4,0
2024-09-14,6,2,5,2042,588,147,2,44.23139715603581,1.6373073483729592,9,14,5,1
2024-01-18,4,3,4,2148,1523,48,1,15.124719680505176,3.791350276859273,1,18,3,1
2024-01-23,5,8,1,1311,1863,-8,0,1.857852691432641,8.267814427878115,1,23,1,0
2024-12-20,1,0,3,1905,1884,35,0,4.460105889777305,9.734790298293568,12,20,4,1
2024-12-14,3,11,0,2053,1083,69,1,19.162705356577877,2.1938924656870133,12,14,5,1
2024-12-12,2,0,2,1649,324,9,0,10.636503228794338,9.138400664787046,12,12,3,0
2024-02-13,5,1,0,1521,1936,0,0,11.734392460186523,9.400023043824524,2,13,1,0
2024-11-18,2,1,0,989,357,10,0,5.870995342163122,9.039001627962708,11,18,0,0
2024-06-27,5,5,7,939,1275,14,0,8.041940589065662,8.801722238114253,6,27,3,0
2024-08-07,4,1,8,2242,2187,48,1,11.233633829351,3.00133059756913,8,7,2,1
2024-11-23,2,0,4,1698,870,7,0,4.390810081023439,8.023105154228256,11,23,5,0
2024-08-05,0,4,8,1050,952,-6,0,10.517622187274842,7.189681896491928,8,5,0,0
2024-01-21,4,11,9,515,2380,84,2,36.83633130086259,1.8919722794863931,1,21,6,1
2024-03-13,3,0,1,1403,1320,37,1,13.436509121544482,2.301733201210251,3,13,2,1
2024-07-07,2,8,4,1857,385,22,0,0.3885947159238545,9.400100482178004,7,7,6,1
2024-03-24,4,6,5,822,352,24,1,10.458620775092106,2.98924250691874,3,24,6,1
2024-06-28,4,3,1,1362,1780,20,0,13.319020677773878,9.328274042151662,6,28,4,1
2024-04-17,1,9,4,2193,2360,51,0,6.006612296172015,8.63343784563657,4,17,2,1
2024-09-09,0,4,9,2033,829,56,1,22.081702234542167,2.9429667233807555,9,9,0,1
2024-12-05,1,11,7,534,1757,-10,0,0.6130018349095634,9.151980265170955,12,5,3,0
2024-09-24,2,11,3,907,2107,9,0,14.754104348559729,7.88978142819908,9,24,1,0
2024-01-19,0,9,10,964,973,-17,0,10.567447832694352,7.602772772674617,1,19,4,0
2024-07-22,3,9,10,1714,640,1,0,4.39536207664985,8.557597407660989,7,22,0,0
2024-03-15,4,3,1,1499,1134,21,0,8.615148322212624,8.22686463202223,3,15,4,1
2024-03-02,1,11,6,1115,2238,-3,0,4.655697623222,8.07374856906991,3,2,5,0
2024-10-31,4,5,0,1857,700,36,0,10.747900389461956,8.958136920332098,10,31,3,1
2024-03-25,2,6,7,2197,1576,35,0,10.905389902399886,8.615921441123094,3,25,0,1
2024-12-11,1,9,6,1803,2081,36,0,4.394656971568502,8.115056083239446,12,11,2,1
2024-06-07,6,4,11,1742,877,14,0,7.129218464530082,7.169392245342845,6,7,4,0
2024-11-26,5,7,11,1438,471,11,0,14.913011314068134,7.777195996365281,11,26,1,0
2024-10-01,3,1,6,1370,661,0,0,4.5027518554682615,7.518272801479855,10,1,1,0
2024-04-10,2,7,4,1648,1646,33,0,2.856123710431013,9.61614884992769,4,10,2,1
2024-12-30,6,5,0,1088,1488,15,0,13.379241567001609,7.765196375186555,12,30,0,0
2024-08-02,6,4,8,792,1533,29,0,10.796751118410194,9.81384112854466,8,2,4,1
2024-08-12,2,7,8,978,2354,84,2,44.25027432076524,1.5832648542842742,8,12,0,1
2024-08-06,4,2,9,917,1573,-9,0,11.665500404947036,7.803468719742981,8,6,1,0
2024-12-29,1,3,0,2240,2417,105,2,29.37306794741957,0.9920425239845384,12,29,6,1
2024-01-08,3,11,0,880,2320,86,2,25.315893808241857,1.6161838151804542,1,8,0,1
2024-01-20,6,1,5,1987,881,32,0,9.597538424596952,8.506046421839597,1,20,5,1
2024-02-07,6,1,6,1008,2449,28,1,13.502374508088092,2.556843652548654,2,7,2,1
2024-12-29,1,4,0,662,531,18,0,10.689354366193712,9.485379962403664,12,29,6,1
2024-08-14,3,6,9,1015,1747,7,0,1.1190789478902836,8.24631531168192,8,14,2,0
2024-08-03,0,9,0,1492,789,32,1,20.12764152742758,2.438137359741396,8,3,5,1
2024-10-14,3,10,7,530,361,103,2,49.526943951805066,1.9170676640977384,10,14,0,1
2024-09-15,2,5,10,787,2327,29,1,20.41481942090196,3.1669001324320822,9,15,6,1
2024-06-30,0,6,0,959,1221,10,1,22.306435367546804,4.632675537146139,6,30,6,0
2024-04-18,2,7,11,1169,1089,24,0,11.924211998053064,7.859457016483846,4,18,3,1
2024-10-28,1,1,4,1766,592,36,1,22.880453464674897,2.757730382961488,10,28,0,1
2024-05-01,6,7,6,2292,390,84,2,39.20066434876373,1.9169146966197808,5,1,2,1
2024-06-26,3,4,2,1821,2489,28,0,9.541205098944928,9.566856820569864,6,26,2,1
2024-02-10,5,6,9,2116,2069,35,0,10.367156022633544,7.140989529709825,2,10,5,1
2024-09-07,0,10,0,1949,1336,22,0,2.665226631646437,7.033331913326509,9,7,5,1
2024-10-29,0,11,3,2031,674,-10,0,4.657193170561339,8.306927316435958,10,29,1,0
2024-05-22,6,8,2,2251,1798,26,0,5.655914096832441,8.87593180703797,5,22,2,1
2024-04-16,2,7,4,1639,2333,20,1,24.23832805480576,2.019852697345529,4,16,1,1
2024-02-03,3,8,9,516,1857,15,1,15.353603237911829,3.8342745012237422,2,3,5,0
2024-03-03,0,5,8,610,1409,-12,0,6.999811398168634,7.403931770591302,3,3,6,0
2024-01-09,4,4,9,1518,1150,-8,0,2.9528865514607032,8.151390360861448,1,9,1,0
2024-12-11,0,10,7,880,1738,96,2,27.28253684253873,0.5237583145257265,12,11,2,1
2024-09-20,5,9,11,1742,1466,20,0,6.367926385525282,8.162791541330797,9,20,4,1
2024-05-19,2,2,5,1677,1339,116,2,41.07918647966484,1.4148858106621556,5,19,6,1
2024-07-04,2,10,1,2160,1018,165,2,47.54256588764746,1.792204193280937,7,4,3,1
2024-07-18,1,2,4,1506,766,8,0,0.0698286112679791,8.934018000816142,7,18,3,0
2024-12-05,3,0,6,1621,1230,27,0,0.4362349391691494,8.28505029143248,12,5,3,1
2024-12-22,3,4,9,1493,1589,1,0,14.556248931751696,8.912566162521188,12,22,6,0
2024-07-17,5,9,5,1858,1416,14,0,10.956578172448989,7.337662100911883,7,17,2,0
2024-02-20,0,8,5,848,1695,11,0,12.370325648019856,9.05623106564824,2,20,1,0
2024-12-23,5,3,0,1882,496,48,0,8.222312087063203,9.828655319135688,12,23,0,1
2024-03-24,3,11,2,837,1350,112,2,47.47083426697259,0.7905690385158437,3,24,6,1
2024-06-22,5,10,7,1808,2205,23,0,11.168638807381548,9.574798883581334,6,22,5,1
2024-09-11,3,3,4,1800,508,110,2,34.85016028057192,1.095961294293971,9,11,2,1
2024-08-13,2,5,7,687,1992,-5,0,13.960074876144256,8.162972650056542,8,13,1,0
2024-07-30,4,1,8,1347,719,19,1,18.08310774036888,2.8350478153439838,7,30,1,1
2024-04-23,3,11,8,1261,2035,14,0,5.741618414980444,7.453268187087205,4,23,1,0
2024-02-10,3,9,4,1554,1761,3,0,10.76313746125997,7.659107939985171,2,10,5,0
2024-04-16,4,3,2,1082,1657,5,1,11.842792395282256,2.989746938989986,4,16,1,0
2024-10-23,6,9,11,2249,1582,51,1,22.9962558058587,4.003416362377507,10,23,2,1
2024-10-31,0,1,11,1422,1033,22,0,2.735111891871067,9.790001871777758,10,31,3,1
2024-10-21,6,2,1,1378,943,7,0,5.915335762594574,9.152536841536172,10,21,0,0
2024-08-25,0,0,11,608,564,21,0,7.849959608860705,8.068936935933046,8,25,6,1
2024-07-17,3,8,1,628,1287,-1,0,3.139234654824425,8.534716699600192,7,17,2,0
2024-06-22,6,7,11,1786,1665,17,0,4.9638773425525775,7.625240439687439,6,22,5,1
2024-11-26,2,8,10,1399,383,45,1,17.645595749398385,4.068595725431623,11,26,1,1
2024-03-03,0,11,4,985,2271,-3,0,13.200369193671126,7.344082657436022,3,3,6,0
2024-04-27,6,6,3,536,1767,15,0,12.69494313437,8.647210165055625,4,27,5,0
2024-09-22,3,10,9,1174,396,72,2,36.157485241782894,1.829769145793684,9,22,6,1
2024-02-02,6,5,0,583,2210,2,0,0.4216100349444079,8.227035618259464,2,2,4,0
2024-08-17,4,11,8,1900,644,80,2,29.376048311978742,1.9970335826215688,8,17,5,1
2024-12-18,3,0,6,2273,2144,45,0,11.18444839968259,8.932304149010264,12,18,2,1
2024-03-10,2,0,8,1721,655,-6,0,10.515998140714911,8.576891947575353,3,10,6,0
2024-03-15,4,0,9,1649,615,89,2,41.10716927503177,1.4334899746934897,3,15,4,1
2024-11-30,4,2,11,664,810,-3,0,4.14589686607027,8.734192698216496,11,30,5,0
2024-01-12,0,0,11,1174,838,17,0,3.998391703010891,8.645781193899786,1,12,4,1
2024-02-03,6,6,9,2028,1691,29,0,13.111145636194909,9.363189448841233,2,3,5,1
2024-04-02,4,1,0,1755,914,23,0,9.85281623941008,9.305779064521603,4,2,1,1
2024-07-22,1,10,6,1966,1766,30,1,20.649186881428832,3.695029333460454,7,22,0,1
2024-01-09,2,4,6,2180,559,36,0,4.548678411296149,9.81563325586794,1,9,1,1
2024-02-26,2,7,0,1459,882,150,2,49.00327589985524,0.7575880759047369,2,26,0,1
2024-08-04,4,9,3,1326,2458,32,0,7.270510696479749,9.051530769754695,8,4,6,1
2024-03-17,0,7,10,1980,1438,36,0,8.802899261541347,9.200259504388251,3,17,6,1
2024-08-21,5,1,2,1215,2447,19,0,3.4401768630311595,8.694229442795887,8,21,2,1
2024-06-01,2,11,6,646,798,17,0,8.55846336356462,7.149350165637157,6,1,5,1
2024-12-28,5,6,9,1124,728,24,0,2.6248093910857437,9.98567492001341,12,28,5,1
2024-11-09,2,9,2,1679,1961,24,1,19.02198927683542,3.7564091119608394,11,9,5,1
2024-05-12,5,10,6,594,1004,-7,0,5.412273491673445,7.644714000450996,5,12,6,0
2024-02-29,0,7,5,1736,2069,17,0,1.2135918154754288,8.563519329407697,2,29,3,1
2024-05-20,3,9,3,1769,1473,29,0,8.964849319475764,7.996217566888216,5,20,0,1
2024-03-27,1,7,0,960,1484,-1,0,3.295700128942725,9.590531565593809,3,27,2,0
2024-02-22,5,11,2,918,1297,86,2,33.584474037639374,1.230640931552971,2,22,3,1
2024-11-09,2,1,0,2210,2076,45,0,0.4246821614628038,9.43094850393732,11,9,5,1
2024-05-28,1,11,0,1683,442,31,1,12.597741169956276,2.590270669485684,5,28,1,1
2024-10-13,2,7,2,1842,1919,37,0,4.766249839260992,7.504674109068545,10,13,6,1
2024-06-28,0,9,6,1366,1594,112,2,27.47369127651414,1.3727640843330535,6,28,4,1
2024-06-09,6,2,4,1555,2193,16,0,11.424099351525694,9.114155638994902,6,9,6,1
2024-08-02,5,9,10,770,2326,67,2,35.65548923603528,1.498943029622652,8,2,4,1
2024-05-22,1,9,5,1108,2051,-9,0,0.2002319808291641,7.707959976868503,5,22,2,0
2024-12-10,1,8,1,817,987,10,0,12.21147391824958,8.269614212499437,12,10,1,0
2024-10-11,4,2,11,662,1811,14,0,0.940257070618627,7.985931427227264,10,11,4,0
2024-08-17,2,8,3,1951,1028,31,0,14.92126016219516,7.191102145520949,8,17,5,1
2024-09-26,0,7,5,2186,1832,29,1,10.851049643226206,2.64269056024483,9,26,3,1
2024-09-28,0,7,10,2151,1829,10,0,2.699794111838739,7.16614818312192,9,28,5,0
2024-12-21,2,11,10,1010,670,6,0,10.600263010918162,8.409328862535203,12,21,5,0
2024-01-29,1,0,8,664,2356,22,0,8.255429975811175,9.76609670168714,1,29,0,1
2024-04-09,3,4,5,2251,2126,12,0,6.830968775529877,7.731319099111243,4,9,1,0
2024-11-16,6,7,0,1322,1758,20,0,14.163564603418529,7.897548260191112,11,16,5,1
2024-05-06,2,4,11,1846,2149,41,0,5.0680661707803285,7.9010643554200675,5,6,0,1
2024-05-07,2,4,10,810,654,10,0,12.94803420517929,9.512424416160744,5,7,1,0
2024-10-17,4,10,7,1866,1163,51,0,7.507512211796562,8.073515069091101,10,17,3,1
2024-02-19,0,0,11,906,1667,-18,0,10.402501658224113,9.5080003427074,2,19,0,0
2024-05-16,5,5,6,1723,1172,20,1,17.10582306999506,3.861866715609442,5,16,3,1
2024-05-17,3,9,5,1296,366,29,0,13.687288253365011,7.936718217416467,5,17,4,1
2024-01-05,0,10,11,1689,1623,16,1,16.78271016104527,3.5143346042370496,1,5,4,1
2024-09-13,4,7,2,1835,312,44,1,18.73778150226942,3.952280850023477,9,13,4,1
2024-02-03,2,7,9,897,1390,0,1,24.546453799263062,3.2015560190008827,2,3,5,0
2024-10-04,2,9,7,1893,2106,35,0,0.1477434588210202,7.784630231773451,10,4,4,1
2024-12-07,3,2,8,1682,741,7,0,4.247898849324058,9.078811417484712,12,7,5,0
2024-10-18,5,11,3,1652,1183,27,1,22.229986581976853,2.1844994599351835,10,18,4,1
2024-09-25,2,4,11,1752,2463,19,0,0.3936597864292329,7.296660706742054,9,25,2,1
2024-01-05,2,4,7,1443,1319,9,0,8.591916753966187,7.286695845540748,1,5,4,0
2024-02-21,6,4,1,966,634,-6,0,7.492345234081272,8.142436422754113,2,21,2,0
2024-10-31,4,8,11,1990,1178,53,0,14.069716304016486,9.865110896104326,10,31,3,1
2024-04-16,5,10,3,1511,2402,-1,0,1.7275008508972505,9.334303620914389,4,16,1,0
2024-01-31,5,4,2,1476,644,82,2,41.6753656937622,1.897596460542763,1,31,2,1
2024-10-16,2,2,6,2300,922,40,0,5.380791745154278,9.498529366148796,10,16,2,1
2024-05-23,2,11,2,696,1949,12,0,5.053383365064568,7.962493600833668,5,23,3,0
2024-12-18,4,11,0,646,476,-3,0,4.105388508421085,7.502964382858201,12,18,2,0
2024-05-02,1,0,3,1654,2414,-1,0,6.073854847007362,8.183854902388742,5,2,3,0
2024-01-22,0,7,11,544,2292,108,2,36.65455385450301,1.053810506267883,1,22,0,1
2024-09-30,2,11,3,1335,1269,105,2,34.107470771447524,1.9805038005731184,9,30,0,1
2024-02-21,3,1,6,1465,2307,18,0,7.326669651952367,8.70397692276845,2,21,2,1
2024-11-22,3,3,7,1065,966,20,0,8.509414754006777,8.300820739423681,11,22,4,1
2024-08-16,2,5,3,1171,1794,0,0,12.909780718091843,8.20756418860089,8,16,4,0
2024-03-19,5,6,1,743,494,4,0,12.421761590015226,8.845920745161074,3,19,1,0
2024-07-31,4,2,4,1752,1860,11,0,7.772366268985435,7.889714087007722,7,31,2,0
2024-03-14,0,0,1,1026,958,21,0,7.187517747322601,7.140747468355713,3,14,3,1
2024-08-10,6,10,11,762,1003,33,1,21.91744262348535,3.042925197898272,8,10,5,1
2024-06-26,6,9,6,1977,1388,14,0,11.186760370673818,9.143589062806829,6,26,2,0
2024-01-25,5,6,8,2179,769,14,0,4.92115781605727,7.44048256501712,1,25,3,0
2024-12-24,0,6,9,2035,1025,31,0,14.189655173457169,7.3582584828482,12,24,1,1
2024-11-11,3,7,4,907,359,-10,1,19.006112056053468,2.3277305029145907,11,11,0,0
2024-02-08,6,10,11,1843,1393,37,0,2.928754692058221,9.805453173414609,2,8,3,1
2024-08-14,4,8,0,2140,400,20,0,0.0682352760826821,8.772765027092682,8,14,2,1
2024-01-30,1,7,0,853,1049,-3,0,1.25179822494195,8.050237454812319,1,30,1,0
2024-06-21,1,10,6,1500,1214,25,0,13.70956727185468,8.419446880118926,6,21,4,1
2024-06-12,1,1,10,1302,1078,34,0,1.5083624741497843,7.290563902708463,6,12,2,1
2024-01-17,2,11,3,1141,1469,83,2,33.92440075338713,0.9428093595710172,1,17,2,1
2024-09-29,1,8,7,831,2376,7,0,11.369233884397882,9.466140520974736,9,29,6,0
2024-04-04,6,9,10,1251,1056,3,0,14.206670163873804,7.192997572247748,4,4,3,0
2024-02-03,5,8,5,848,934,-3,0,8.033645210501943,9.985021103661854,2,3,5,0
2024-09-16,6,9,4,1092,1430,0,0,5.5123297955102935,7.407105301194707,9,16,0,0
2024-03-29,0,2,3,1116,2355,-11,0,12.85266877833021,9.625340858386997,3,29,4,0
2024-07-24,3,4,1,2266,986,143,2,43.07716591893857,0.9030017569173054,7,24,2,1
2024-03-12,4,2,3,661,2317,29,1,15.518796511761192,3.423770207119879,3,12,1,1
2024-03-28,1,3,0,877,1035,2,0,4.01749218418117,7.431093688399727,3,28,3,0
2024-04-05,4,4,2,1662,1762,48,1,18.847241340622475,3.259439815494106,4,5,4,1
2024-08-21,6,10,3,2174,1276,58,1,13.635232918903448,3.2593228517735344,8,21,2,1
2024-02-05,1,8,2,1893,721,1,0,7.412833854170212,9.001377803979151,2,5,0,0
2024-04-16,6,9,5,1575,1035,19,1,12.816050705078188,3.1459669248591267,4,16,1,1
2024-02-23,6,9,8,972,554,14,0,4.8276694933717685,9.838053945201974,2,23,4,0
2024-05-24,3,11,7,1310,2158,3,0,7.482583942820423,8.3140353055561,5,24,4,0
2024-04-16,4,4,8,1821,1416,40,0,14.650487217615073,9.994977599490475,4,16,1,1
2024-12-08,2,4,9,1661,727,111,2,46.66111204105451,1.2863307963767447,12,8,6,1
2024-04-23,3,6,5,897,2031,14,0,9.252479331220098,8.505439099599963,4,23,1,0
2024-11-11,2,3,5,1552,1724,34,1,12.08473402343001,2.8207064439883416,11,11,0,1
2024-06-05,3,9,4,1957,1863,54,1,23.790412485711567,2.193962004310454,6,5,2,1
2024-07-23,1,2,0,834,540,4,0,11.788972473282174,7.988087070263228,7,23,1,0
2024-05-12,1,7,11,1725,2341,24,0,4.551451952749313,9.106964653436222,5,12,6,1
2024-05-30,0,5,4,2270,2228,106,2,28.182475053079536,0.7501106639372719,5,30,3,1
2024-12-20,3,8,7,619,835,12,1,19.18443244518938,3.58605948938938,12,20,4,0
2024-05-01,2,4,11,1559,1141,14,0,11.310060708620002,9.5020883665516,5,1,2,0
2024-07-08,0,0,7,694,1707,8,0,7.125052517963114,7.361264037960135,7,8,0,0
2024-07-07,3,6,2,2241,1828,22,0,12.38678840406428,7.0113763179923465,7,7,6,1
2024-01-30,4,8,5,587,643,66,2,42.77269889871848,1.761854297294593,1,30,1,1
2024-03-26,6,8,2,1824,810,15,0,11.437481329745411,9.423722618226837,3,26,1,0
2024-06-12,3,3,10,1284,1541,-5,0,7.217615147647159,7.02773454623139,6,12,2,0
2024-06-24,0,10,11,1798,461,-18,0,7.076347482703534,8.87304998467435,6,24,0,0
2024-03-26,1,7,6,1966,992,36,0,11.368687044566355,9.8507310654609,3,26,1,1
2024-09-27,6,3,9,657,1479,26,1,24.43746257722531,3.940912010492657,9,27,4,1
2024-12-27,3,4,11,1439,1328,113,2,46.42343565337438,1.5953767803898975,12,27,4,1
2024-09-25,1,10,4,1156,1804,8,1,14.516511456013603,3.811168506267849,9,25,2,0
2024-03-01,6,2,4,2057,2225,23,0,3.1009948606538917,8.760636601129441,3,1,4,1
2024-10-12,0,3,10,2059,2098,41,0,4.479725387823005,7.923220684786679,10,12,5,1
2024-12-29,1,0,8,1407,543,13,0,7.387550890288612,9.83374497606447,12,29,6,0
2024-05-18,3,3,9,1043,1804,15,0,1.17324893962235,7.630665328839971,5,18,5,0
2024-06-13,4,1,5,1946,584,18,0,0.3536915769118437,8.399132805966593,6,13,3,1
2024-10-23,4,4,11,1325,1901,35,1,23.669181077560303,3.764506069604204,10,23,2,1
2024-10-18,2,10,11,1264,596,21,0,8.046723692505328,7.204825369239429,10,18,4,1
2024-01-13,2,7,5,935,1154,1,0,5.169539637467031,9.205975581629575,1,13,5,0
2024-01-19,5,10,0,1092,2030,4,0,2.422679091737896,9.316615486328969,1,19,4,0
2024-01-07,3,9,2,1206,1047,59,2,36.77677416478963,1.94980216373435,1,7,6,1
2024-05-13,2,5,6,2131,892,31,0,12.864149919414348,7.2292825189379455,5,13,0,1
2024-07-27,4,8,10,1957,591,27,0,0.8540929706386319,8.38505237736482,7,27,5,1
2024-02-12,0,10,9,2001,493,32,0,4.001808821056969,8.710988098696204,2,12,0,1
2024-09-03,0,8,5,1499,821,21,0,13.456192420692728,8.354850397187631,9,3,1,1
